rev,mou,totmrc,ovrmou,ovrrev,vceovr,roam,change_mou,change_rev,drop_vce,blck_vce,blck_dat,unan_vce,plcd_vce,recv_vce,comp_vce,comp_dat,custcare,ccrndmou,cc_mou,inonemin,threeway,mou_cvce,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,peak_vce,peak_dat,mou_peav,opk_vce,opk_dat,mou_opkv,mou_opkd,drop_blk,attempt,complete,callwait,months,uniqsubs,actvsubs,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,marital,infobase,income,numbcars,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
53.4875,72.75,49.99,0.0,0.0,0.0,0.0,-12.75,-0.2475,0.0,0.333333333,0.0,14.0,50.66666667,1.0,36.33333333,0.0,2.333333333,6.333333333,5.503333333,0.666666667,0.0,50.25333333,0.446666667,3.333333333,2.86,0.0,0.0,34.33333333,0.0,50.01666667,3.0,0.0,0.683333333,0.0,0.333333333,50.66666667,36.33333333,0.0,30,2,1,C,N,2348,5917.0,1619.22,1540.22,5841.0,2311,57.05,216.33,85.59,77,35,53,92.0,41.0,53.0,S,NEW ENGLAND AREA,N,R,9.989997864,1.0,1.0,,0.0,0.0,,,U,M,,,0.0,N,U,U,U,U,U,N,897.0,1016042
47.0075,265.0,39.99,43.0,15.05,15.05,0.4075,-68.0,-15.9675,9.666666667,4.0,0.0,12.0,107.3333333,34.66666667,83.66666667,0.0,3.666666667,29.0,27.65666667,11.66666667,0.0,131.6066667,66.48666667,24.33333333,21.36666667,8.333333333,12.39333333,104.0,0.0,166.61,12.33333333,0.0,31.48333333,0.0,13.66666667,107.3333333,83.66666667,1.666666667,30,4,1,A,N,3968,8368.0,1377.36,1293.08,7992.0,3783,46.18,285.43,135.11,288,131,52,329.0,147.0,51.0,R,TENNESSEE AREA,Y,N,149.9899902,5.0,4.0,WCMB,0.0,0.0,O,2.0,M,M,5.0,2.0,0.0,U,Y,U,Y,U,U,Y,158.0,1016184
34.3125,111.5,25.7725,5.25,2.3625,2.3625,0.0,-12.5,-3.7225,2.333333333,1.0,0.0,12.33333333,76.0,12.33333333,60.66666667,0.0,3.333333333,4.666666667,2.683333333,10.0,2.333333333,57.44666667,6.206666667,11.66666667,11.45,4.0,2.22,43.0,0.0,35.64,29.33333333,0.0,28.01333333,0.0,3.333333333,76.0,60.66666667,0.0,26,1,1,A,N,1860,3523.0,996.74,939.66,3473.0,1839,39.15,144.71,76.63,116,72,36,111.0,63.0,38.0,U,NEW YORK CITY AREA,N,N,79.98999023,1.0,1.0,WC,0.0,0.0,O,6.0,U,M,8.0,,0.0,H,U,U,U,U,U,Y,787.0,1016231
11.475,791.25,10.0,0.0,0.0,0.0,0.6425,-46.25,3.075,6.0,3.0,0.0,23.33333333,154.3333333,42.33333333,124.6666667,0.0,1.0,1.0,0.806666667,13.0,0.0,399.0366667,141.06,21.0,12.26333333,14.66666667,45.25,100.6666667,0.0,239.9666667,63.66666667,0.0,300.1333333,0.0,9.0,154.3333333,124.6666667,0.333333333,24,2,2,A,N,3133,10883.0,827.22,724.99,10390.0,3029,32.95,472.27,137.68,807,193,10,801.0,214.0,11.0,T,TENNESSEE AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,O,1.0,U,M,8.0,1.0,0.0,N,Y,U,U,U,U,Y,260.0,1016266
2.5,92.0,1.37,0.0,0.0,0.0,0.0,136.0,-2.5,4.333333333,0.666666667,0.0,4.0,21.66666667,5.666666667,13.66666667,0.0,0.0,0.0,0.0,2.333333333,0.0,25.80333333,12.06666667,8.333333333,12.35,0.0,0.0,11.66666667,0.0,26.94,5.666666667,0.0,10.93,0.0,5.0,21.66666667,13.66666667,0.666666667,30,4,4,A,N,1332,5444.0,806.09,718.99,4998.0,1245,25.68,178.5,44.46,47,18,3,76.0,29.0,7.0,S,NEW YORK CITY AREA,Y,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,O,15.0,S,M,9.0,2.0,1.0,S,U,U,U,U,U,Y,398.0,1016272
30.7775,632.5,39.99,2.25,0.7875,0.7875,0.0,-104.5,0.6125,1.0,5.0,0.0,37.66666667,171.6666667,72.0,129.0,0.0,4.333333333,5.666666667,3.413333333,27.0,0.0,264.2966667,205.6166667,59.33333333,22.99333333,21.0,39.39,64.66666667,0.0,135.0833333,135.3333333,0.0,334.8366667,0.0,6.0,171.6666667,129.0,1.0,30,4,2,A,N,3937,10579.0,1148.58,1092.47,10445.0,3860,39.02,373.04,137.86,667,239,31,616.0,223.0,35.0,S,MIDWEST AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,O,1.0,S,M,5.0,,0.0,O,U,U,U,U,Y,Y,375.0,1016280
45.8225,179.0,28.7725,39.5,15.8,15.8,0.0,-71.0,-15.8325,2.333333333,0.333333333,0.0,13.0,97.33333333,10.0,81.66666667,0.0,1.333333333,1.333333333,0.283333333,6.333333333,0.333333333,127.0766667,13.11,55.33333333,57.08666667,1.333333333,0.856666667,36.33333333,0.0,45.76,52.66666667,0.0,94.42666667,0.0,2.666666667,97.33333333,81.66666667,0.333333333,26,2,2,CA,N,994,2592.0,1023.0,967.86,2523.0,951,40.33,105.13,39.63,203,85,51,173.0,69.0,44.0,,PHILADELPHIA AREA,N,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,10.0,S,M,1.0,2.0,0.0,N,U,U,U,U,U,Y,785.0,1016352
76.2575,619.5,74.99,0.0,0.0,0.0,0.0975,64.5,0.1125,11.33333333,1.333333333,0.0,12.66666667,126.6666667,18.66666667,101.6666667,0.0,0.333333333,2.0,1.926666667,11.0,0.0,406.4066667,29.74333333,15.33333333,30.81666667,0.0,0.0,104.3333333,0.0,378.0266667,12.0,0.0,58.12333333,0.0,12.66666667,126.6666667,101.6666667,0.0,24,1,1,EA,N,3985,18523.0,2272.92,2185.82,18214.0,3899,99.36,827.91,177.23,598,136,76,610.0,130.0,75.0,S,LOS ANGELES AREA,T,N,99.98999023,2.0,2.0,WCMB,1.0,0.0,O,3.0,M,M,9.0,1.0,0.0,N,U,U,U,U,Y,Y,20.0,1016526
59.6225,455.75,49.99,35.5,14.2,14.2,0.0,-116.75,-16.3825,2.0,2.0,0.0,26.33333333,158.0,36.0,129.0,0.0,0.0,0.0,0.0,17.66666667,0.0,200.8833333,67.28666667,18.0,13.98,5.666666667,12.81666667,119.0,0.0,210.9933333,44.66666667,0.0,57.17333333,0.0,4.0,158.0,129.0,1.0,30,2,1,B,N,7894,14987.0,2087.23,2004.99,14247.0,7450,71.61,508.82,266.07,495,200,65,416.0,176.0,61.0,S,NORTH FLORIDA AREA,N,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,O,1.0,M,M,6.0,2.0,0.0,N,U,U,U,U,U,Y,225.0,1016604
10.09,192.5,10.0,0.0,0.0,0.0,0.0,89.5,-0.09,0.333333333,7.666666667,0.0,3.333333333,89.66666667,4.0,78.33333333,0.0,0.0,0.0,0.0,2.0,0.0,145.16,9.61,10.33333333,14.17,0.666666667,4.306666667,53.66666667,0.0,83.50666667,28.66666667,0.0,71.26333333,0.0,8.0,89.66666667,78.33333333,0.333333333,24,2,2,A,N,1276,3202.0,638.39,587.68,3173.0,1258,27.98,151.1,59.9,163,64,10,147.0,56.0,10.0,S,DC/MARYLAND/VIRGINIA AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,O,3.0,M,M,7.0,,0.0,N,U,U,U,U,U,N,719.0,1016613
31.995,79.0,29.99,4.25,1.4875,1.4875,0.0,-41.0,-2.005,1.0,0.0,0.0,6.666666667,21.66666667,1.333333333,14.0,0.0,0.0,0.0,0.0,1.333333333,0.0,40.39,0.11,0.333333333,0.226666667,0.0,0.0,14.0,0.0,40.30666667,0.333333333,0.0,0.193333333,0.0,1.0,21.66666667,14.0,0.0,24,1,1,B,N,396,1296.0,859.47,745.32,1203.0,357,33.88,54.68,16.23,93,24,33,60.0,17.0,32.0,U,CALIFORNIA NORTH AREA,N,R,9.989997864,1.0,1.0,,0.0,0.0,O,,U,M,4.0,,0.0,Z,U,U,U,U,U,Y,718.0,1016702
39.89,34.75,43.49,0.0,0.0,0.0,0.075,16.25,-4.9,0.333333333,0.333333333,0.0,13.0,35.0,0.333333333,21.33333333,0.0,8.666666667,37.0,31.54333333,0.0,0.333333333,52.29,0.826666667,2.0,0.476666667,0.0,0.0,14.66666667,0.0,41.87,7.0,0.0,11.24666667,0.0,0.666666667,35.0,21.33333333,0.0,28,1,1,A,N,1275,3362.0,1085.84,1029.65,3272.0,1230,39.6,125.85,47.31,29,12,41,54.0,22.0,38.0,,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,29.98999023,1.0,1.0,,0.0,0.0,,,U,,,,0.0,H,U,U,U,U,U,N,825.0,1016763
35.79,124.75,29.99,14.5,5.8,5.8,0.0,10.25,-5.8,3.666666667,0.0,0.0,2.0,40.0,17.0,34.33333333,0.0,0.0,0.0,0.0,7.0,0.0,54.76666667,45.31333333,5.0,3.323333333,1.666666667,1.893333333,11.33333333,0.0,19.91666667,40.0,0.0,80.16333333,0.0,3.666666667,40.0,34.33333333,0.0,26,1,1,A,N,751,1538.0,380.03,350.04,1212.0,541,23.34,80.8,36.07,121,52,38,82.0,37.0,36.0,S,NEW YORK CITY AREA,N,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,,S,M,9.0,,0.0,H,U,U,U,U,U,Y,778.0,1016822
63.2775,533.25,42.49,86.75,21.7225,21.625,0.195,261.75,50.8125,3.666666667,36.0,0.0,30.0,212.6666667,52.66666667,143.3333333,0.333333333,0.0,0.0,0.0,24.0,0.0,172.6566667,96.27,70.66666667,67.34666667,19.66666667,31.64666667,84.33333333,0.0,160.7266667,109.0,0.333333333,108.1966667,0.06,39.66666667,213.0,143.6666667,2.0,28,3,3,A,N,5069,8732.0,1524.19,1382.62,8187.0,4727,53.18,314.88,181.81,446,244,46,547.0,312.0,62.0,S,MIDWEST AREA,Y,N,199.9899902,3.0,3.0,WCMB,0.0,0.0,O,8.0,M,M,9.0,2.0,0.0,N,U,U,U,U,U,Y,54.0,1016840
51.155,406.25,50.0,0.0,0.0,0.0,1.155,107.75,-1.155,2.0,7.0,0.0,53.0,199.3333333,31.66666667,138.6666667,0.0,0.0,0.0,0.0,16.33333333,0.0,229.31,53.64666667,13.33333333,14.0,2.333333333,1.75,78.33333333,0.0,123.53,90.66666667,0.0,159.4233333,0.0,9.0,199.3333333,138.6666667,2.333333333,30,1,1,A,N,3653,9463.0,1452.07,1397.23,9456.0,3648,51.75,350.22,135.11,370,176,52,380.0,151.0,50.0,C,HOUSTON AREA,Y,N,29.98999023,1.0,1.0,,0.0,0.0,O,3.0,U,M,6.0,2.0,0.0,S,U,U,U,U,U,Y,885.0,1016854
87.945,412.5,94.1025,0.0,0.0,0.0,0.0975,-412.5,0.295,3.666666667,4.333333333,0.0,39.0,225.6666667,28.33333333,180.0,0.0,0.333333333,1.666666667,1.65,11.0,0.0,339.93,88.90666667,19.33333333,21.26333333,0.666666667,1.77,179.0,0.0,377.67,27.33333333,0.0,51.16666667,0.0,8.0,225.6666667,180.0,3.666666667,30,2,2,EA,N,5030,15391.0,2450.85,2365.79,15357.0,5007,84.49,548.46,178.82,550,195,88,633.0,204.0,101.0,R,TENNESSEE AREA,Y,N,149.9899902,2.0,2.0,WCMB,1.0,0.0,O,12.0,A,M,7.0,1.0,0.0,G,U,U,U,Y,U,Y,431.0,1016877
46.4975,204.0,44.9925,0.0,0.0,0.0,0.2575,-164.0,-11.1175,4.0,1.0,0.0,11.66666667,76.33333333,13.33333333,60.0,0.0,8.333333333,18.66666667,14.06666667,6.333333333,0.0,168.3466667,30.92666667,11.33333333,10.54,0.0,0.0,52.0,0.0,129.0,20.66666667,0.0,70.27333333,0.0,5.0,76.33333333,60.0,0.0,28,1,1,B,N,3927,14017.0,1655.98,1564.28,13742.0,3849,60.16,528.54,148.04,259,72,50,490.0,128.0,53.0,R,OHIO AREA,Y,N,59.98999023,1.0,1.0,WCMB,1.0,0.0,O,10.0,M,M,7.0,1.0,0.0,N,U,U,U,U,U,Y,824.0,1016880
673.355,2019.0,30.14,0.0,0.0,0.0,643.215,-2018.0,-673.355,0.666666667,0.0,0.0,0.0,7.0,1.0,6.333333333,0.0,2.333333333,12.66666667,11.06333333,1.0,0.0,20.22666667,0.39,1.0,0.563333333,0.0,0.0,2.666666667,0.0,4.54,4.666666667,0.0,16.07666667,0.0,0.666666667,7.0,6.333333333,0.0,27,1,1,GA,N,11522,32104.0,6051.34,5871.34,31473.0,11156,225.82,1210.5,429.08,2692,44,898,2071.0,287.0,589.0,U,NEW YORK CITY AREA,Y,N,199.9899902,5.0,4.0,WCMB,0.0,0.0,O,,S,M,6.0,,0.0,H,U,U,U,U,U,Y,206.0,1017143
10.6475,154.5,10.0,1.0,0.4,0.4,0.0,-0.5,0.3425,3.333333333,1.0,0.0,7.666666667,66.0,22.66666667,54.66666667,0.0,0.0,0.0,0.0,10.0,0.0,59.16,42.95,20.33333333,13.14666667,7.333333333,12.65333333,46.66666667,0.0,66.82333333,30.0,0.0,35.28666667,0.0,4.333333333,66.0,54.66666667,0.666666667,29,2,2,B,N,1367,3000.0,850.68,733.26,2969.0,1350,26.19,106.04,48.21,155,77,11,174.0,80.0,10.0,S,CHICAGO AREA,Y,N,199.9899902,2.0,2.0,WCMB,0.0,0.0,O,2.0,A,M,4.0,1.0,0.0,N,U,U,U,U,U,Y,1.0,1017148
61.5675,1382.0,44.99,63.5,22.225,22.225,0.0,108.0,-20.8275,6.0,0.0,0.0,75.33333333,280.0,237.6666667,201.3333333,0.0,0.0,0.0,0.0,150.3333333,0.333333333,592.5933333,607.31,77.33333333,64.29666667,56.0,116.8833333,116.0,0.0,193.85,269.0,0.0,1006.053333,0.0,6.0,280.0,201.3333333,3.0,27,1,1,A,N,7955,23218.0,2013.75,1930.18,22927.0,7828,74.24,881.81,301.08,1346,358,69,1203.0,360.0,68.0,U,NEW YORK CITY AREA,Y,R,79.98999023,4.0,3.0,WCMB,0.0,0.0,,,U,,,,0.0,O,U,U,U,U,U,N,246.0,1017280
82.69,1701.25,84.99,19.25,7.7,7.7,0.0,33.75,23.1,10.33333333,0.0,0.0,4.333333333,364.3333333,243.6666667,352.3333333,0.0,0.333333333,0.333333333,0.106666667,123.0,0.0,706.6266667,437.61,46.33333333,59.31666667,54.0,77.05,363.6666667,0.0,687.53,229.6666667,0.0,456.7133333,0.0,10.33333333,364.3333333,352.3333333,0.0,29,1,1,ZA,N,12488,26850.0,2093.31,2041.22,26754.0,12438,72.9,955.5,444.21,1690,664,75,1516.0,619.0,75.0,U,NEW YORK CITY AREA,Y,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,,5.0,U,M,2.0,3.0,0.0,H,U,U,U,U,U,Y,513.0,1017397
34.99,156.5,44.99,0.0,0.0,0.0,0.0,-67.5,0.0,1.0,1.333333333,0.0,11.66666667,64.0,11.66666667,50.0,0.0,0.0,0.0,0.0,7.333333333,0.0,104.07,26.28666667,16.0,11.61333333,4.333333333,7.983333333,40.33333333,0.0,92.47,18.66666667,0.0,37.88666667,0.0,2.333333333,64.0,50.0,0.666666667,25,3,2,A,N,957,2315.0,926.37,879.93,2278.0,946,36.66,94.92,39.42,179,61,35,150.0,55.0,42.0,R,MIDWEST AREA,Y,R,9.989997864,2.0,2.0,WC,0.0,0.0,O,1.0,U,M,7.0,,0.0,G,U,Y,Y,Y,U,Y,190.0,1017400
30.625,165.75,30.0,0.0,0.0,0.0,0.355,61.25,-0.625,1.0,1.333333333,0.0,16.33333333,73.33333333,19.33333333,55.0,0.0,0.0,0.0,0.0,9.0,0.0,98.22333333,42.84333333,14.33333333,16.07333333,1.333333333,3.87,37.66666667,0.0,87.86666667,35.66666667,0.0,53.2,0.0,2.333333333,73.33333333,55.0,1.0,23,1,1,A,N,1146,2832.0,736.78,690.34,2779.0,1125,31.38,126.32,51.14,145,58,31,133.0,54.0,31.0,C,CHICAGO AREA,Y,N,29.98999023,1.0,1.0,WC,1.0,0.0,O,12.0,M,M,5.0,,0.0,D,U,U,U,Y,Y,Y,708.0,1017427
51.74,119.25,49.915,0.0,0.0,0.0,0.0,-21.25,-11.75,1.0,0.0,0.0,11.66666667,36.0,5.0,23.66666667,0.0,0.0,0.0,0.0,2.666666667,0.0,61.01,20.82,5.0,13.63,2.333333333,4.77,12.33333333,0.0,19.88,14.66666667,0.0,61.95,0.0,1.0,36.0,23.66666667,0.0,25,1,1,A,N,1517,10540.0,1583.62,1487.71,10285.0,1455,64.68,447.17,63.26,126,34,56,150.0,38.0,53.0,C,DC/MARYLAND/VIRGINIA AREA,N,R,29.98999023,2.0,2.0,WC,0.0,0.0,,,U,,,,0.0,N,U,U,U,U,U,N,136.0,1017444
16.99,8.0,16.99,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,1.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.86,0.636666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666666667,0.0,1.496666667,0.0,0.0,1.0,1.0,0.0,29,1,1,A,N,21,60.0,503.57,478.36,60.0,21,17.08,2.14,0.75,10,3,17,5.0,2.0,17.0,T,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,29.98999023,1.0,1.0,,0.0,0.0,O,7.0,S,M,1.0,1.0,0.0,U,U,U,U,U,U,Y,877.0,1017466
109.895,1183.5,109.99,22.75,7.9625,7.7,0.705,-65.5,-6.095,13.0,18.0,1.0,39.33333333,384.3333333,72.33333333,317.3333333,65.66666667,2.666666667,9.333333333,7.74,33.33333333,0.0,598.8166667,152.3666667,57.33333333,49.72,19.0,38.96,323.3333333,36.33333333,635.7166667,63.0,29.33333333,115.4666667,22.18666667,32.66666667,453.0,383.0,11.33333333,25,2,2,B,N,9168,19440.0,2166.03,2100.45,19350.0,9120,87.52,806.25,380.0,1205,460,112,1093.0,431.0,118.0,U,SOUTH FLORIDA AREA,Y,N,79.98999023,3.0,2.0,WCMB,0.0,0.0,O,2.0,M,M,9.0,2.0,0.0,G,U,U,U,U,U,Y,89.0,1017560
30.055,78.5,15.0,48.25,14.9575,14.9575,0.0975,-16.5,-3.585,1.333333333,0.0,0.0,18.33333333,46.0,12.66666667,26.66666667,0.0,0.0,0.0,0.0,11.33333333,0.0,22.78,5.39,5.0,3.976666667,1.333333333,0.846666667,29.66666667,0.0,25.08333333,8.333333333,0.0,3.083333333,0.0,1.333333333,46.0,26.66666667,0.333333333,25,2,2,A,N,1509,2536.0,893.48,864.54,2417.0,1451,37.59,105.09,63.09,84,59,31,91.0,60.0,33.0,S,DC/MARYLAND/VIRGINIA AREA,Y,N,29.98999023,1.0,1.0,,0.0,0.0,O,9.0,M,M,8.0,,1.0,U,U,U,Y,Y,U,Y,768.0,1017566
190.5375,1516.25,75.0,431.5,107.875,107.875,0.0,159.75,39.2025,12.33333333,30.66666667,0.0,9.0,289.3333333,82.0,239.0,0.0,15.33333333,46.0,37.98666667,30.33333333,0.0,797.87,499.63,64.66666667,104.8566667,9.666666667,76.04333333,181.6666667,0.0,678.88,137.6666667,0.0,618.62,0.0,43.0,289.3333333,239.0,6.666666667,23,1,1,A,N,8677,27615.0,3683.75,3560.81,27320.0,8572,161.86,1241.82,389.64,1463,350,177,1442.0,395.0,177.0,U,CHICAGO AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,O,13.0,A,M,3.0,2.0,0.0,Z,U,U,U,U,U,Y,160.0,1017591
25.735,51.75,16.99,21.0,8.4,8.4,0.0975,11.25,4.455,1.666666667,0.0,0.0,4.0,25.66666667,4.333333333,20.0,0.0,0.0,0.0,0.0,2.0,0.0,21.33333333,7.16,1.0,1.243333333,0.0,0.0,10.33333333,0.0,15.08333333,12.33333333,0.0,13.41,0.0,1.666666667,25.66666667,20.0,0.0,29,1,1,A,N,525,1179.0,800.16,647.15,1177.0,523,23.11,42.04,18.68,48,26,24,55.0,27.0,28.0,C,CALIFORNIA NORTH AREA,Y,N,29.98999023,1.0,1.0,,0.0,0.0,O,11.0,U,M,7.0,,0.0,N,U,U,U,U,U,Y,875.0,1017611
122.105,588.75,99.99,12.5,3.125,3.125,0.0,-587.75,-18.865,6.333333333,0.333333333,0.0,30.33333333,153.3333333,75.0,117.3333333,0.0,0.0,0.0,0.0,39.33333333,0.0,318.2533333,262.25,35.66666667,52.2,0.666666667,8.1,130.6666667,0.0,430.0666667,32.33333333,0.0,150.4333333,0.0,6.666666667,153.3333333,117.3333333,2.0,27,1,1,A,N,12083,35754.0,5029.68,4836.74,34874.0,11775,186.03,1341.31,452.88,785,226,128,1142.0,358.0,163.0,S,DC/MARYLAND/VIRGINIA AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,O,7.0,M,M,6.0,1.0,0.0,N,U,U,U,U,U,Y,813.0,1017671
71.4675,210.75,29.99,102.0,35.7,35.7,3.4925,-204.75,-39.8875,4.333333333,6.0,0.0,1.666666667,49.66666667,23.33333333,40.0,0.0,0.0,0.0,0.0,3.666666667,0.0,96.67666667,75.41666667,4.0,4.336666667,0.0,0.0,42.66666667,0.0,123.0833333,18.33333333,0.0,49.01,0.0,10.33333333,49.66666667,40.0,0.0,23,1,1,A,N,2362,7766.0,2508.73,2462.53,7730.0,2337,111.93,351.36,106.23,279,107,85,312.0,114.0,90.0,S,OHIO AREA,Y,N,79.98999023,1.0,1.0,WCMB,0.0,0.0,,,U,,,,0.0,S,U,U,U,U,U,N,704.0,1017718
65.495,723.75,38.3775,77.0,19.25,19.25,0.0,79.25,-18.875,6.333333333,14.33333333,0.0,82.33333333,364.0,206.3333333,264.0,0.0,0.0,0.0,0.0,139.6666667,0.0,191.66,273.7866667,14.66666667,8.456666667,12.0,42.76,178.3333333,0.0,146.4866667,289.0,0.0,318.96,0.0,20.66666667,364.3333333,264.0,5.0,23,2,2,A,N,6717,8821.0,1090.98,1030.67,8682.0,6618,46.85,394.64,300.82,697,459,72,568.0,403.0,58.0,S,MIDWEST AREA,N,N,129.9899902,3.0,2.0,WCMB,1.0,0.0,O,6.0,M,M,9.0,2.0,0.0,N,U,U,U,U,Y,Y,95.0,1017734
57.0725,447.5,50.0,22.75,6.825,6.825,0.0,102.5,3.7275,1.666666667,34.66666667,0.0,12.33333333,161.0,15.33333333,112.3333333,0.0,2.0,5.666666667,4.53,5.333333333,0.0,275.36,116.7533333,15.33333333,27.64333333,3.0,3.86,89.66666667,0.0,308.62,38.0,0.0,83.49333333,0.0,36.33333333,161.0,112.3333333,0.0,27,1,1,A,N,1934,6904.0,964.59,883.94,6628.0,1886,52.0,389.88,110.94,413,135,56,455.0,138.0,53.0,U,CHICAGO AREA,Y,N,79.98999023,1.0,1.0,WCMB,1.0,0.0,O,11.0,S,M,6.0,2.0,0.0,Z,U,U,U,U,U,Y,811.0,1017844
153.4275,985.5,44.99,332.5,116.375,116.375,0.0,212.5,38.9425,13.0,9.0,0.0,44.0,323.0,178.6666667,261.6666667,0.0,2.333333333,8.0,6.173333333,68.66666667,0.0,369.4,336.51,52.66666667,43.68,28.33333333,68.29666667,266.6666667,0.0,419.52,166.0,0.0,286.3866667,0.0,22.0,323.0,261.6666667,4.666666667,23,1,1,E,N,8993,19378.0,2399.97,2327.71,19378.0,8993,105.81,880.82,408.77,915,381,141,739.0,287.0,105.0,,CENTRAL/SOUTH TEXAS AREA,N,N,79.98999023,2.0,1.0,WC,0.0,0.0,O,2.0,B,M,3.0,2.0,0.0,N,U,U,U,U,U,Y,637.0,1017876
57.9475,529.75,24.99,88.0,32.56,32.56,0.0,143.25,27.2325,7.0,0.333333333,0.0,24.33333333,145.6666667,117.0,116.0,0.0,0.0,0.0,0.0,66.0,0.0,142.85,169.5,19.33333333,13.97666667,0.333333333,5.033333333,80.33333333,0.0,117.8566667,138.0,0.0,194.4933333,0.0,7.333333333,145.6666667,116.0,3.666666667,25,1,1,A,N,4467,10485.0,996.73,963.68,10433.0,4435,40.15,434.71,184.79,482,279,49,467.0,249.0,49.0,S,CHICAGO AREA,Y,N,29.98999023,1.0,1.0,,1.0,1.0,O,9.0,M,M,8.0,,0.0,U,U,U,Y,Y,Y,N,763.0,1017977
68.9125,683.5,64.99,25.0,8.675,8.675,0.0,159.5,9.8775,6.666666667,1.0,0.0,33.33333333,158.3333333,45.66666667,119.3333333,0.0,3.0,5.333333333,3.873333333,27.0,0.0,277.01,68.49,19.33333333,26.65,4.0,10.8,109.0,0.0,197.3466667,47.33333333,0.0,148.1533333,0.0,7.666666667,158.3333333,119.3333333,0.666666667,29,2,2,A,N,4863,15446.0,1934.48,1849.88,15190.0,4804,68.51,562.59,177.93,630,182,66,679.0,213.0,75.0,S,SOUTHWEST AREA,Y,N,149.9899902,6.0,5.0,WCMB,1.0,1.0,O,15.0,S,M,6.0,1.0,1.0,U,U,U,U,U,U,Y,183.0,1018054
75.2475,1147.25,75.0,0.0,0.0,0.0,0.0,-225.25,-0.2475,10.0,0.333333333,0.0,71.33333333,288.0,141.6666667,212.0,0.0,0.0,0.0,0.0,51.33333333,0.0,531.6533333,501.7866667,36.33333333,45.92666667,0.666666667,1.613333333,297.3333333,0.0,946.7766667,22.0,0.0,86.66333333,0.0,10.33333333,288.0,212.0,2.666666667,29,1,1,EA,N,4271,17449.0,1937.03,1909.78,17441.0,4270,68.21,622.89,152.5,1222,295,75,1293.0,299.0,90.0,S,PHILADELPHIA AREA,Y,N,149.9899902,3.0,3.0,WCMB,0.0,0.0,O,7.0,M,M,8.0,1.0,0.0,N,U,U,U,U,U,Y,147.0,1018124
50.45,320.5,50.0,0.0,0.0,0.0,0.0,-152.5,-0.45,1.0,1.0,0.0,43.0,158.3333333,22.0,113.3333333,0.0,0.666666667,2.0,1.44,13.0,0.0,185.7633333,27.06,10.33333333,12.58666667,0.0,0.0,97.33333333,0.0,156.85,38.0,0.0,55.97333333,0.0,2.0,158.3333333,113.3333333,1.0,23,1,1,C,N,4430,9525.0,1153.44,1072.4,9186.0,4248,51.07,437.43,202.29,371,175,51,425.0,201.0,52.0,S,CENTRAL/SOUTH TEXAS AREA,Y,N,29.98999023,2.0,1.0,WC,0.0,0.0,O,2.0,U,M,2.0,2.0,0.0,H,U,U,U,U,U,Y,665.0,1018125
39.9625,292.5,44.99,13.5,4.725,4.725,0.0,-54.5,-4.9725,5.666666667,0.666666667,0.0,27.66666667,135.0,94.33333333,104.6666667,0.0,0.333333333,0.333333333,0.033333333,53.0,0.0,99.31666667,140.0433333,12.33333333,6.873333333,2.666666667,3.67,134.3333333,0.0,162.1033333,53.33333333,0.0,77.25,0.0,6.333333333,135.0,104.6666667,1.333333333,29,2,2,GA,N,3312,5880.0,765.8,715.45,5756.0,3217,37.66,302.95,169.32,311,167,42,293.0,162.0,38.0,C,LOS ANGELES AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,O,11.0,S,M,8.0,2.0,0.0,O,U,U,U,U,U,Y,866.0,1018223
